time_index,Nb process http,Cpu http,Cpu global
2020-08-29 02:20:00,183.0,0.26,7.11
2020-08-29 02:21:00,138.0,0.06,6.96
2020-08-29 02:22:00,156.0,2.03,7.13
2020-08-29 02:23:00,190.0,0.3,7.67
2020-08-29 02:24:00,145.0,0.04,6.28
2020-08-29 02:25:00,193.0,1.52,8.41
2020-08-29 02:26:00,155.0,0.04,7.1
2020-08-29 02:27:00,140.0,0.24,6.61
2020-08-29 02:28:00,145.0,1.17,6.12
2020-08-29 02:29:00,155.0,0.19,5.26
2020-08-29 02:30:00,124.0,0.09,4.55
2020-08-29 02:31:00,143.0,0.34,5.2
2020-08-29 02:32:00,145.0,0.13,4.94
2020-08-29 02:33:00,155.0,0.17,5.08
2020-08-29 02:34:00,135.0,1.99,5.68
2020-08-29 02:35:00,149.0,0.16,5.23
2020-08-29 02:36:00,137.0,0.14,5.61
2020-08-29 02:37:00,157.0,0.27,4.77
2020-08-29 02:38:00,182.0,0.22,5.31
2020-08-29 02:39:00,140.0,0.19,4.56
2020-08-29 02:40:00,156.0,0.61,5.25
2020-08-29 02:41:00,142.0,0.37,4.9
2020-08-29 02:42:00,192.0,1.91,4.99
2020-08-29 02:43:00,155.0,1.44,4.62
2020-08-29 02:44:00,170.0,0.13,4.69
2020-08-29 02:45:00,142.0,0.06,4.69
2020-08-29 02:46:00,168.0,0.17,4.66
2020-08-29 02:47:00,159.0,0.09,4.8
2020-08-29 02:48:00,164.0,0.05,4.46
2020-08-29 02:49:00,201.0,4.22,4.51
2020-08-29 02:50:00,172.0,0.16,6.67
2020-08-29 02:51:00,161.0,1.02,5.8
2020-08-29 02:52:00,160.0,1.32,4.96
2020-08-29 02:53:00,171.0,0.12,5.14
2020-08-29 02:54:00,135.0,0.04,4.54
2020-08-29 02:55:00,132.0,0.03,4.41
2020-08-29 02:56:00,146.0,0.14,5.44
2020-08-29 02:57:00,148.0,0.05,5.52
2020-08-29 02:58:00,191.0,10.98,5.61
2020-08-29 02:59:00,150.0,0.19,5.28
2020-08-29 03:00:00,159.0,1.04,4.58
2020-08-29 03:01:00,184.0,10.2,4.52
2020-08-29 03:02:00,167.0,0.19,4.97
2020-08-29 03:03:00,160.0,0.2,5.51
2020-08-29 03:04:00,147.0,0.1,4.23
2020-08-29 03:05:00,151.0,0.16,4.5
2020-08-29 03:06:00,140.0,0.03,4.31
2020-08-29 03:07:00,167.0,0.1,4.12
2020-08-29 03:08:00,155.0,0.16,4.9
2020-08-29 03:09:00,143.0,0.02,4.78
2020-08-29 03:10:00,135.0,0.02,4.45
2020-08-29 03:11:00,140.0,0.03,4.28
2020-08-29 03:12:00,160.0,0.17,4.25
2020-08-29 03:13:00,144.0,0.06,4.04
2020-08-29 03:14:00,164.0,0.12,4.62
2020-08-29 03:15:00,143.0,0.04,4.74
2020-08-29 03:16:00,150.0,0.22,4.14
2020-08-29 03:17:00,149.0,0.09,3.1
2020-08-29 03:18:00,149.0,0.12,4.05
2020-08-29 03:19:00,130.0,0.02,3.17
2020-08-29 03:20:00,145.0,0.19,3.5
2020-08-29 03:21:00,154.0,0.22,3.4
2020-08-29 03:22:00,144.0,0.03,3.51
2020-08-29 03:23:00,152.0,0.15,4.34
2020-08-29 03:24:00,141.0,0.03,3.9
2020-08-29 03:25:00,124.0,0.01,4.14
2020-08-29 03:26:00,146.0,0.24,4.41
2020-08-29 03:27:00,139.0,0.05,4.19
2020-08-29 03:28:00,183.0,0.23,4.91
2020-08-29 03:29:00,142.0,0.07,4.42
2020-08-29 03:30:00,153.0,0.14,3.99
2020-08-29 03:31:00,134.0,0.01,4.68
2020-08-29 03:32:00,148.0,0.17,4.36
2020-08-29 03:33:00,154.0,0.04,4.18
2020-08-29 03:34:00,124.0,0.01,3.77
2020-08-29 03:35:00,154.0,0.08,4.52
2020-08-29 03:36:00,169.0,0.17,5.08
2020-08-29 03:37:00,124.0,0.05,5.6
2020-08-29 03:38:00,170.0,0.13,7.56
2020-08-29 03:39:00,147.0,0.05,5.47
2020-08-29 03:40:00,157.0,0.2,6.47
2020-08-29 03:41:00,169.0,0.18,4.8
2020-08-29 03:42:00,149.0,0.08,5.81
2020-08-29 03:43:00,160.0,0.16,4.9
2020-08-29 03:44:00,143.0,0.03,6.21
2020-08-29 03:45:00,156.0,0.22,5.36
2020-08-29 03:46:00,137.0,0.04,5.91
2020-08-29 03:47:00,179.0,0.22,6.69
2020-08-29 03:48:00,163.0,0.03,5.23
2020-08-29 03:49:00,174.0,0.13,6.21
2020-08-29 03:50:00,187.0,0.17,6.25
2020-08-29 03:51:00,196.0,0.19,6.91
2020-08-29 03:52:00,177.0,0.04,7.96
2020-08-29 03:53:00,193.0,0.04,7.46
2020-08-29 03:54:00,170.0,0.09,6.78
2020-08-29 03:55:00,159.0,0.07,6.93
2020-08-29 03:56:00,173.0,0.09,7.56
2020-08-29 03:57:00,181.0,0.19,13.05
2020-08-29 03:58:00,191.0,0.24,12.05
2020-08-29 03:59:00,200.0,0.31,8.89
2020-08-29 04:00:00,177.0,0.06,7.34
2020-08-29 04:01:00,146.0,0.04,7.87
2020-08-29 04:02:00,164.0,0.15,6.84
2020-08-29 04:03:00,172.0,0.17,7.13
2020-08-29 04:04:00,143.0,0.04,6.75
2020-08-29 04:05:00,164.0,0.21,6.87
2020-08-29 04:06:00,143.0,0.03,6.71
2020-08-29 04:07:00,128.0,0.06,6.47
2020-08-29 04:08:00,152.0,0.03,7.17
2020-08-29 04:09:00,141.0,0.04,6.0
2020-08-29 04:10:00,143.0,0.03,5.73
2020-08-29 04:11:00,156.0,0.13,6.16
2020-08-29 04:12:00,140.0,0.07,6.69
2020-08-29 04:13:00,152.0,0.18,5.57
2020-08-29 04:14:00,164.0,0.18,5.75
2020-08-29 04:15:00,144.0,0.05,4.97
2020-08-29 04:16:00,133.0,0.02,5.31
2020-08-29 04:17:00,148.0,0.21,5.49
2020-08-29 04:18:00,157.0,0.22,6.0
2020-08-29 04:19:00,125.0,0.04,5.98
2020-08-29 04:20:00,149.0,0.24,5.58
2020-08-29 04:21:00,134.0,0.06,5.5
2020-08-29 04:22:00,129.0,0.04,5.03
2020-08-29 04:23:00,152.0,0.19,5.49
2020-08-29 04:24:00,166.0,0.22,5.35
2020-08-29 04:25:00,128.0,0.07,5.37
2020-08-29 04:26:00,171.0,0.28,4.51
2020-08-29 04:27:00,135.0,0.04,4.5
2020-08-29 04:28:00,179.0,0.27,5.25
2020-08-29 04:29:00,139.0,0.06,5.22
2020-08-29 04:30:00,151.0,0.21,4.15
2020-08-29 04:31:00,161.0,0.26,4.26
2020-08-29 04:32:00,138.0,0.05,5.47
2020-08-29 04:33:00,142.0,0.06,4.78
2020-08-29 04:34:00,133.0,0.03,5.16
2020-08-29 04:35:00,148.0,0.19,4.26
2020-08-29 04:36:00,137.0,0.06,4.05
2020-08-29 04:37:00,141.0,0.07,4.54
2020-08-29 04:38:00,156.0,0.09,5.22
2020-08-29 04:39:00,136.0,0.06,5.95
2020-08-29 04:40:00,114.0,0.04,5.2
2020-08-29 04:41:00,138.0,0.21,3.99
2020-08-29 04:42:00,149.0,0.19,4.54
2020-08-29 04:43:00,133.0,0.06,4.48
2020-08-29 04:44:00,153.0,0.06,3.86
2020-08-29 04:45:00,135.0,0.04,4.78
2020-08-29 04:46:00,143.0,0.04,4.48
2020-08-29 04:47:00,154.0,0.18,5.17
2020-08-29 04:48:00,128.0,0.18,4.02
2020-08-29 04:49:00,126.0,1.62,4.35
2020-08-29 04:50:00,146.0,0.19,4.16
2020-08-29 04:51:00,124.0,6.21,4.45
2020-08-29 04:52:00,135.0,0.15,3.61
2020-08-29 04:53:00,148.0,0.02,3.64
2020-08-29 04:54:00,128.0,0.01,3.61
2020-08-29 04:55:00,156.0,0.17,9.23
2020-08-29 04:56:00,140.0,0.91,6.29
2020-08-29 04:57:00,132.0,0.94,4.16
2020-08-29 04:58:00,131.0,0.12,3.89
2020-08-29 04:59:00,137.0,0.04,3.89
2020-08-29 05:00:00,117.0,0.03,3.9
2020-08-29 05:01:00,114.0,2.13,4.78
2020-08-29 05:02:00,145.0,0.12,4.19
2020-08-29 05:03:00,165.0,0.15,4.72
2020-08-29 05:04:00,133.0,0.27,4.35
2020-08-29 05:05:00,127.0,0.1,3.77
2020-08-29 05:06:00,119.0,0.16,4.46
2020-08-29 05:07:00,158.0,0.71,3.97
2020-08-29 05:08:00,146.0,0.19,3.95
2020-08-29 05:09:00,125.0,2.23,4.46
2020-08-29 05:10:00,137.0,0.12,3.95
2020-08-29 05:11:00,143.0,1.76,4.02
2020-08-29 05:12:00,148.0,1.8,3.81
2020-08-29 05:13:00,155.0,0.51,3.76
2020-08-29 05:14:00,155.0,0.01,3.57
2020-08-29 05:15:00,132.0,2.5,3.85
2020-08-29 05:16:00,140.0,0.72,3.55
2020-08-29 05:17:00,138.0,2.48,2.81
2020-08-29 05:18:00,149.0,0.47,3.12
2020-08-29 05:19:00,130.0,0.94,3.47
2020-08-29 05:20:00,138.0,6.61,3.53
2020-08-29 05:21:00,148.0,1.31,3.28
2020-08-29 05:22:00,157.0,1.26,4.22
2020-08-29 05:23:00,145.0,3.88,3.45
2020-08-29 05:24:00,154.0,5.35,4.38
2020-08-29 05:25:00,164.0,0.71,4.47
2020-08-29 05:26:00,153.0,1.77,4.09
2020-08-29 05:27:00,133.0,4.42,4.04
2020-08-29 05:28:00,145.0,4.3,4.45
2020-08-29 05:29:00,155.0,2.44,5.85
2020-08-29 05:30:00,167.0,1.19,5.91
2020-08-29 05:31:00,149.0,0.03,7.33
2020-08-29 05:32:00,162.0,0.47,6.15
2020-08-29 05:33:00,147.0,1.01,6.61
2020-08-29 05:34:00,131.0,4.95,6.98
2020-08-29 05:35:00,155.0,3.24,6.88
2020-08-29 05:36:00,165.0,0.23,5.16
2020-08-29 05:37:00,136.0,0.21,6.21
2020-08-29 05:38:00,165.0,0.19,6.57
2020-08-29 05:39:00,146.0,3.08,6.22
2020-08-29 05:40:00,156.0,0.32,6.58
2020-08-29 05:41:00,150.0,3.04,6.09
2020-08-29 05:42:00,161.0,2.99,6.7
2020-08-29 05:43:00,171.0,2.39,7.56
2020-08-29 05:44:00,161.0,1.2,6.44
2020-08-29 05:45:00,150.0,3.65,6.06
2020-08-29 05:46:00,170.0,0.97,6.24
2020-08-29 05:47:00,161.0,1.89,6.53
2020-08-29 05:48:00,146.0,3.19,6.36
2020-08-29 05:49:00,174.0,0.4,5.63
2020-08-29 05:50:00,151.0,1.1,5.14
2020-08-29 05:51:00,137.0,2.13,5.69
2020-08-29 05:52:00,149.0,0.21,6.64
2020-08-29 05:53:00,165.0,0.07,6.14
2020-08-29 05:54:00,145.0,0.49,6.22
2020-08-29 05:55:00,139.0,0.23,6.15
2020-08-29 05:56:00,196.0,0.29,13.17
2020-08-29 05:57:00,149.0,0.14,8.89
2020-08-29 05:58:00,138.0,1.1,6.53
2020-08-29 05:59:00,186.0,0.19,7.55
2020-08-29 06:00:00,142.0,3.05,7.3
2020-08-29 06:01:00,157.0,5.81,6.51
2020-08-29 06:02:00,169.0,0.06,6.37
2020-08-29 06:03:00,158.0,0.07,5.67
2020-08-29 06:04:00,183.0,1.93,5.01
2020-08-29 06:05:00,150.0,0.1,5.85
2020-08-29 06:06:00,159.0,0.04,5.23
2020-08-29 06:07:00,179.0,0.24,6.0
2020-08-29 06:08:00,168.0,0.09,5.91
2020-08-29 06:09:00,150.0,0.06,5.77
2020-08-29 06:10:00,129.0,0.03,4.83
2020-08-29 06:11:00,154.0,0.18,4.68
2020-08-29 06:12:00,137.0,0.04,5.28
2020-08-29 06:13:00,146.0,0.07,5.17
2020-08-29 06:14:00,143.0,0.06,4.68
2020-08-29 06:15:00,187.0,1.44,4.95
2020-08-29 06:16:00,138.0,0.04,4.79
2020-08-29 06:17:00,154.0,0.16,3.56
2020-08-29 06:18:00,152.0,0.06,4.2
2020-08-29 06:19:00,138.0,0.53,5.17
2020-08-29 06:20:00,145.0,2.05,5.85
2020-08-29 06:21:00,154.0,0.18,5.43
2020-08-29 06:22:00,146.0,0.06,4.69
2020-08-29 06:23:00,147.0,0.04,4.03
2020-08-29 06:24:00,135.0,0.01,4.18
2020-08-29 06:25:00,136.0,0.39,4.77
2020-08-29 06:26:00,148.0,0.22,4.61
2020-08-29 06:27:00,140.0,0.16,4.75
2020-08-29 06:28:00,133.0,0.1,4.48
2020-08-29 06:29:00,188.0,1.79,3.83
2020-08-29 06:30:00,144.0,0.04,3.48
2020-08-29 06:31:00,129.0,0.05,3.2
2020-08-29 06:32:00,154.0,0.18,3.27
2020-08-29 06:33:00,156.0,4.7,3.46
2020-08-29 06:34:00,165.0,0.06,4.99
2020-08-29 06:35:00,176.0,0.05,4.2
2020-08-29 06:36:00,155.0,4.27,3.99
2020-08-29 06:37:00,159.0,0.14,3.9
2020-08-29 06:38:00,142.0,0.11,5.99
2020-08-29 06:39:00,142.0,3.11,4.65
2020-08-29 06:40:00,142.0,0.16,5.22
2020-08-29 06:41:00,142.0,0.11,4.2
2020-08-29 06:42:00,142.0,0.09,4.7
2020-08-29 06:43:00,151.0,4.08,4.1
2020-08-29 06:44:00,160.0,0.21,4.34
2020-08-29 06:45:00,141.0,0.63,4.17
2020-08-29 06:46:00,138.0,2.59,4.58
2020-08-29 06:47:00,148.0,0.88,4.71
2020-08-29 06:48:00,139.0,3.97,5.14
2020-08-29 06:49:00,145.0,2.25,4.91
2020-08-29 06:50:00,138.0,2.02,4.79
2020-08-29 06:51:00,126.0,0.74,4.75
2020-08-29 06:52:00,132.0,1.0,4.5
2020-08-29 06:53:00,138.0,0.07,4.51
2020-08-29 06:54:00,137.0,2.54,3.49
2020-08-29 06:55:00,140.0,0.11,5.34
2020-08-29 06:56:00,141.0,0.03,4.74
2020-08-29 06:57:00,134.0,0.13,3.77
2020-08-29 06:58:00,178.0,2.45,4.61
2020-08-29 06:59:00,142.0,0.38,4.85
2020-08-29 07:00:00,135.0,1.62,4.0
2020-08-29 07:01:00,137.0,0.43,4.1
2020-08-29 07:02:00,150.0,0.16,4.4
2020-08-29 07:03:00,166.0,0.23,3.57
2020-08-29 07:04:00,135.0,4.38,4.02
2020-08-29 07:05:00,146.0,1.27,3.3
2020-08-29 07:06:00,134.0,1.02,4.04
2020-08-29 07:07:00,148.0,1.57,3.84
2020-08-29 07:08:00,155.0,0.09,3.77
2020-08-29 07:09:00,139.0,0.1,5.1
2020-08-29 07:10:00,167.0,0.12,4.66
2020-08-29 07:11:00,144.0,2.15,4.01
2020-08-29 07:12:00,150.0,0.17,5.07
2020-08-29 07:13:00,134.0,0.06,5.26
2020-08-29 07:14:00,169.0,0.15,4.49
2020-08-29 07:15:00,135.0,0.18,5.79
2020-08-29 07:16:00,139.0,2.02,6.7
2020-08-29 07:17:00,137.0,0.35,6.43
2020-08-29 07:18:00,129.0,2.85,5.0
2020-08-29 07:19:00,164.0,0.2,6.83
2020-08-29 07:20:00,137.0,1.72,4.56
2020-08-29 07:21:00,148.0,2.16,6.47
2020-08-29 07:22:00,153.0,0.09,6.54
2020-08-29 07:23:00,143.0,2.02,7.01
2020-08-29 07:24:00,133.0,0.26,6.72
2020-08-29 07:25:00,135.0,8.46,6.97
2020-08-29 07:26:00,140.0,0.35,6.36
2020-08-29 07:27:00,136.0,0.23,6.63
2020-08-29 07:28:00,158.0,0.12,7.31
2020-08-29 07:29:00,142.0,0.03,6.25
2020-08-29 07:30:00,131.0,0.04,6.16
2020-08-29 07:31:00,150.0,0.05,5.93
2020-08-29 07:32:00,147.0,0.04,6.11
2020-08-29 07:33:00,141.0,0.04,6.95
2020-08-29 07:34:00,143.0,0.03,9.11
2020-08-29 07:35:00,145.0,0.06,8.14
2020-08-29 07:36:00,156.0,0.17,8.36
2020-08-29 07:37:00,135.0,0.08,11.02
2020-08-29 07:38:00,160.0,0.09,10.75
2020-08-29 07:39:00,135.0,0.1,6.94
2020-08-29 07:40:00,120.0,0.04,6.45
2020-08-29 07:41:00,137.0,0.14,5.77
2020-08-29 07:42:00,148.0,0.13,5.35
2020-08-29 07:43:00,132.0,0.55,7.13
2020-08-29 07:44:00,161.0,0.22,6.36
2020-08-29 07:45:00,135.0,0.05,5.14
2020-08-29 07:46:00,148.0,0.17,5.78
2020-08-29 07:47:00,162.0,0.11,5.15
2020-08-29 07:48:00,151.0,0.04,5.29
2020-08-29 07:49:00,159.0,0.09,4.62
2020-08-29 07:50:00,175.0,0.23,5.44
2020-08-29 07:51:00,155.0,0.01,5.27
2020-08-29 07:52:00,133.0,0.03,4.56
2020-08-29 07:53:00,156.0,0.17,5.69
2020-08-29 07:54:00,173.0,0.1,5.48
2020-08-29 07:55:00,144.0,0.05,5.44
2020-08-29 07:56:00,154.0,0.04,5.76
2020-08-29 07:57:00,162.0,0.09,5.04
2020-08-29 07:58:00,151.0,0.05,4.75
2020-08-29 07:59:00,149.0,0.02,5.17
2020-08-29 08:00:00,153.0,0.05,4.53
2020-08-29 08:01:00,135.0,0.02,4.22
2020-08-29 08:02:00,137.0,0.16,3.83
2020-08-29 08:03:00,158.0,0.19,3.89
2020-08-29 08:04:00,142.0,0.04,4.57
2020-08-29 08:05:00,126.0,0.04,4.26
2020-08-29 08:06:00,140.0,0.02,4.61
2020-08-29 08:07:00,142.0,0.17,5.55
2020-08-29 08:08:00,154.0,0.11,4.91
2020-08-29 08:09:00,165.0,0.15,5.51
2020-08-29 08:10:00,144.0,0.03,5.02
2020-08-29 08:11:00,125.0,0.01,4.23
2020-08-29 08:12:00,124.0,0.04,4.11
2020-08-29 08:13:00,143.0,0.09,4.24
2020-08-29 08:14:00,151.0,0.14,4.31
2020-08-29 08:15:00,160.0,0.14,4.49
2020-08-29 08:16:00,146.0,0.03,3.68
2020-08-29 08:17:00,157.0,0.16,4.03
2020-08-29 08:18:00,130.0,0.06,4.12
2020-08-29 08:19:00,175.0,0.07,4.62
2020-08-29 08:20:00,137.0,0.03,3.95
2020-08-29 08:21:00,150.0,0.16,4.78
2020-08-29 08:22:00,162.0,0.19,4.05
2020-08-29 08:23:00,158.0,0.1,4.41
2020-08-29 08:24:00,179.0,0.03,4.51
2020-08-29 08:25:00,151.0,0.04,4.25
2020-08-29 08:26:00,165.0,0.07,3.89
2020-08-29 08:27:00,156.0,0.01,4.11
2020-08-29 08:28:00,146.0,0.01,3.33
2020-08-29 08:29:00,167.0,0.09,3.26
2020-08-29 08:30:00,150.0,0.04,3.46
2020-08-29 08:31:00,151.0,0.02,3.87
2020-08-29 08:32:00,140.0,0.01,4.37
2020-08-29 08:33:00,155.0,0.14,3.69
2020-08-29 08:34:00,165.0,0.24,3.54
2020-08-29 08:35:00,147.0,0.05,4.68
2020-08-29 08:36:00,139.0,0.07,4.67
2020-08-29 08:37:00,130.0,0.1,3.8
2020-08-29 08:38:00,167.0,0.05,4.23
2020-08-29 08:39:00,130.0,0.03,3.93
2020-08-29 08:40:00,126.0,0.04,4.83
2020-08-29 08:41:00,145.0,0.09,3.78
2020-08-29 08:42:00,125.0,0.03,3.52
2020-08-29 08:43:00,129.0,0.04,3.64
2020-08-29 08:44:00,200.0,0.31,4.58
2020-08-29 08:45:00,146.0,0.11,4.91
2020-08-29 08:46:00,152.0,0.19,3.77
2020-08-29 08:47:00,154.0,0.11,4.24
2020-08-29 08:48:00,155.0,0.03,4.19
2020-08-29 08:49:00,168.0,0.07,3.81
2020-08-29 08:50:00,149.0,0.04,4.16
2020-08-29 08:51:00,172.0,0.23,3.55
2020-08-29 08:52:00,153.0,0.08,4.28
2020-08-29 08:53:00,160.0,0.03,3.63
2020-08-29 08:54:00,183.0,0.06,5.69
2020-08-29 08:55:00,163.0,0.06,6.96
2020-08-29 08:56:00,178.0,0.16,4.31
2020-08-29 08:57:00,186.0,0.1,4.32
2020-08-29 08:58:00,179.0,0.04,5.34
2020-08-29 08:59:00,211.0,0.17,5.01
2020-08-29 09:00:00,190.0,0.04,6.98
2020-08-29 09:01:00,187.0,0.04,7.3
2020-08-29 09:02:00,164.0,0.03,5.37
2020-08-29 09:03:00,135.0,0.04,6.58
2020-08-29 09:04:00,180.0,0.16,6.53
2020-08-29 09:05:00,142.0,0.03,6.87
2020-08-29 09:06:00,174.0,0.25,6.71
2020-08-29 09:07:00,151.0,0.12,6.85
2020-08-29 09:08:00,174.0,0.25,6.97
2020-08-29 09:09:00,146.0,0.03,7.11
2020-08-29 09:10:00,176.0,0.06,7.22
2020-08-29 09:11:00,156.0,0.03,6.41
2020-08-29 09:12:00,127.0,0.01,5.66
2020-08-29 09:13:00,146.0,0.11,6.04
2020-08-29 09:14:00,162.0,0.17,6.79
2020-08-29 09:15:00,141.0,0.03,7.68
2020-08-29 09:16:00,154.0,0.22,6.48
2020-08-29 09:17:00,151.0,0.08,6.5
2020-08-29 09:18:00,148.0,0.04,6.85
2020-08-29 09:19:00,166.0,0.19,8.1
2020-08-29 09:20:00,184.0,0.11,7.61
2020-08-29 09:21:00,155.0,0.04,7.38
2020-08-29 09:22:00,173.0,0.21,6.44
2020-08-29 09:23:00,145.0,0.06,6.52
2020-08-29 09:24:00,160.0,0.09,7.22
2020-08-29 09:25:00,172.0,0.2,6.48
2020-08-29 09:26:00,171.0,0.05,7.03
2020-08-29 09:27:00,160.0,0.07,6.2
2020-08-29 09:28:00,135.0,6.89,6.04
2020-08-29 09:29:00,180.0,0.31,6.06
2020-08-29 09:30:00,154.0,1.11,5.83
2020-08-29 09:31:00,139.0,6.24,5.73
2020-08-29 09:32:00,154.0,0.19,5.01
2020-08-29 09:33:00,149.0,2.38,5.19
2020-08-29 09:34:00,137.0,7.04,5.1
2020-08-29 09:35:00,181.0,0.66,5.56
2020-08-29 09:36:00,152.0,2.99,7.54
2020-08-29 09:37:00,165.0,0.94,6.87
2020-08-29 09:38:00,152.0,10.86,5.88
2020-08-29 09:39:00,195.0,0.16,5.71
2020-08-29 09:40:00,161.0,0.06,5.55
2020-08-29 09:41:00,155.0,0.11,5.64
2020-08-29 09:42:00,140.0,0.78,5.58
2020-08-29 09:43:00,161.0,0.06,5.86
2020-08-29 09:44:00,159.0,0.04,6.01
2020-08-29 09:45:00,147.0,1.92,5.84
2020-08-29 09:46:00,159.0,0.51,5.55
2020-08-29 09:47:00,172.0,0.08,5.97
2020-08-29 09:48:00,142.0,5.63,5.67
2020-08-29 09:49:00,171.0,0.09,5.08
2020-08-29 09:50:00,134.0,8.67,5.59
2020-08-29 09:51:00,154.0,0.22,5.87
2020-08-29 09:52:00,141.0,0.54,4.71
2020-08-29 09:53:00,166.0,0.02,4.51
2020-08-29 09:54:00,164.0,0.03,5.29
2020-08-29 09:55:00,157.0,0.04,5.37
2020-08-29 09:56:00,162.0,0.06,5.72
2020-08-29 09:57:00,142.0,1.62,5.12
2020-08-29 09:58:00,145.0,0.04,4.13
2020-08-29 09:59:00,156.0,0.04,6.66
2020-08-29 10:00:00,138.0,0.09,5.3
2020-08-29 10:01:00,143.0,2.16,4.94
2020-08-29 10:02:00,133.0,9.27,4.64
2020-08-29 10:03:00,146.0,0.63,5.64
2020-08-29 10:04:00,162.0,0.09,4.71
2020-08-29 10:05:00,150.0,0.02,5.11
2020-08-29 10:06:00,116.0,3.07,4.32
2020-08-29 10:07:00,165.0,0.09,4.66
2020-08-29 10:08:00,159.0,0.07,4.11
2020-08-29 10:09:00,172.0,0.14,5.0
2020-08-29 10:10:00,187.0,0.08,5.61
2020-08-29 10:11:00,163.0,0.04,6.11
2020-08-29 10:12:00,178.0,0.19,5.11
2020-08-29 10:13:00,143.0,0.55,4.99
2020-08-29 10:14:00,163.0,0.1,4.41
2020-08-29 10:15:00,138.0,0.0,5.17
2020-08-29 10:16:00,146.0,0.09,4.17
2020-08-29 10:17:00,149.0,0.07,3.59
2020-08-29 10:18:00,135.0,0.11,5.06
2020-08-29 10:19:00,147.0,0.05,4.55
2020-08-29 10:20:00,141.0,0.05,3.99
2020-08-29 10:21:00,140.0,1.91,4.15
2020-08-29 10:22:00,151.0,0.17,3.99
2020-08-29 10:23:00,149.0,0.1,3.77
2020-08-29 10:24:00,137.0,0.42,4.2
2020-08-29 10:25:00,176.0,0.05,5.89
2020-08-29 10:26:00,156.0,0.04,5.43
2020-08-29 10:27:00,130.0,3.04,4.45
2020-08-29 10:28:00,151.0,0.07,4.58
2020-08-29 10:29:00,130.0,0.01,4.47
2020-08-29 10:30:00,152.0,2.08,4.23
2020-08-29 10:31:00,141.0,0.06,3.42
2020-08-29 10:32:00,154.0,0.21,4.19
2020-08-29 10:33:00,127.0,0.08,4.02
2020-08-29 10:34:00,140.0,0.04,3.71
2020-08-29 10:35:00,169.0,0.13,5.96
2020-08-29 10:36:00,151.0,0.06,4.65
2020-08-29 10:37:00,129.0,0.03,6.22
2020-08-29 10:38:00,157.0,0.15,5.22
2020-08-29 10:39:00,170.0,0.22,4.23
2020-08-29 10:40:00,137.0,0.04,5.61
2020-08-29 10:41:00,123.0,8.28,4.54
2020-08-29 10:42:00,147.0,0.09,5.43
2020-08-29 10:43:00,182.0,0.23,4.41
2020-08-29 10:44:00,127.0,1.05,6.19
2020-08-29 10:45:00,138.0,0.03,4.61
2020-08-29 10:46:00,171.0,0.04,6.03
2020-08-29 10:47:00,148.0,0.05,8.82
2020-08-29 10:48:00,128.0,0.04,8.23
2020-08-29 10:49:00,149.0,0.08,6.66
2020-08-29 10:50:00,131.0,0.06,7.35
2020-08-29 10:51:00,149.0,0.11,7.13
2020-08-29 10:52:00,164.0,0.07,8.09
2020-08-29 10:53:00,141.0,0.04,7.48
2020-08-29 10:54:00,140.0,0.04,6.82
2020-08-29 10:55:00,184.0,0.28,6.64
2020-08-29 10:56:00,141.0,0.06,7.6
2020-08-29 10:57:00,141.0,0.04,7.75
2020-08-29 10:58:00,153.0,0.09,7.37
2020-08-29 10:59:00,150.0,0.07,7.43
2020-08-29 11:00:00,135.0,0.03,7.24
2020-08-29 11:01:00,173.0,0.1,7.91
2020-08-29 11:02:00,136.0,0.04,7.83
2020-08-29 11:03:00,127.0,0.04,6.67
2020-08-29 11:04:00,144.0,0.04,7.09
2020-08-29 11:05:00,120.0,0.03,6.28
2020-08-29 11:06:00,123.0,0.04,7.45
2020-08-29 11:07:00,144.0,0.02,6.39
2020-08-29 11:08:00,135.0,0.06,6.56
2020-08-29 11:09:00,132.0,0.04,5.31
2020-08-29 11:10:00,150.0,0.07,5.31
2020-08-29 11:11:00,139.0,0.08,6.13
2020-08-29 11:12:00,148.0,0.16,5.88
2020-08-29 11:13:00,133.0,0.04,5.91
2020-08-29 11:14:00,151.0,0.03,7.46
2020-08-29 11:15:00,120.0,0.04,6.25
2020-08-29 11:16:00,131.0,0.03,5.65
2020-08-29 11:17:00,172.0,0.31,5.48
2020-08-29 11:18:00,135.0,0.04,4.72
2020-08-29 11:19:00,133.0,0.07,5.37
2020-08-29 11:20:00,144.0,0.23,5.45
2020-08-29 11:21:00,135.0,0.07,5.73
2020-08-29 11:22:00,145.0,0.1,5.56
2020-08-29 11:23:00,157.0,0.17,4.93
2020-08-29 11:24:00,143.0,0.05,4.92
2020-08-29 11:25:00,157.0,0.05,5.11
2020-08-29 11:26:00,149.0,0.07,5.94
2020-08-29 11:27:00,141.0,0.02,4.02
2020-08-29 11:28:00,162.0,0.14,5.0
2020-08-29 11:29:00,144.0,0.03,4.81
2020-08-29 11:30:00,140.0,0.05,4.33
2020-08-29 11:31:00,155.0,0.09,4.97
2020-08-29 11:32:00,134.0,0.03,5.21
2020-08-29 11:33:00,154.0,0.16,5.42
2020-08-29 11:34:00,169.0,0.12,6.33
2020-08-29 11:35:00,140.0,0.03,5.44
2020-08-29 11:36:00,147.0,0.07,5.95
2020-08-29 11:37:00,158.0,0.2,5.97
2020-08-29 11:38:00,140.0,0.06,5.14
